site,time,obs_permil,mix_c14_nuclear,mix_c14_ocedis,mix_c14_biodis,mix_c14_ocean,mix_c14_biosphere,mix_c14_fossil,mix_bg_D14C
NOR,2018-01-01 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-02 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-03 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-04 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-05 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-06 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-07 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-08 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-09 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-10 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-11 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-12 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-13 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
NOR,2018-01-14 11:00:00,-5.064355627398446,2.2640758622620942,0.005335085645071436,0.2630827410666565,-0.0003209912045842431,0.046601394432917005,-8.049792757706268,0.4122590298411668
