site,name,country,lat,lon,alt,height,kindz,time,tracer,type,integration,timezone,time_LT,timestamp,mix_bg_CO2,mix_bg_D14C,mix_background,footprint,obsid,mix_co2_ocean,mix_co2_biosphere,fossil_True,nuclear_True,mix_c14_ocedis,mix_c14_biodis,mix_c14_ocean,mix_c14_biosphere,mix_c14_fossil,co_fossil_True,obs,mix,mix_fg_CO2,co_fossil_Prior,fossil_Prior,nuclear_Prior,ffCO2,ffCO,nuc14C,ffCO2_ffCO,ffCO2_nuc14C,obs_permil
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-03-29 11:00:00,c14,hrly,,Europe/Stockholm,2018-03-29 13:00:00+02:00,575636400.0,411.2264391906426,-1.6053705622805154,-0.6601708199080962,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-03.hdf,HTM.150m.20180329-110000,-0.0189411383908058,0.1738911776376474,0.4741159118571911,0.0365987491297306,0.0001206605515481,0.038887125266919,-7.405985110805096e-05,0.0006799145045632,-0.4741159118571911,0.0068127935620223,-1.049938221412818,-1.0580743421636345,411.8555051417467,0.0068127935620223,0.395522665308369,0.0447348698805471,0,0,1,0,0,-2.569042610707562
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-03-30 11:00:00,c14,hrly,,Europe/Stockholm,2018-03-30 13:00:00+02:00,575722800.0,411.46078521768766,-1.6370165521133524,-0.6735681159469117,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-03.hdf,HTM.150m.20180330-110000,-0.0144814354486585,0.2312367723356296,0.5990765640037504,0.2749273388676292,0.0001415757382713,0.0621002471494113,-5.662241260425485e-05,0.0009041357798323,-0.5990765640037504,0.0092035584427562,-0.8807748178983938,-0.934628004828122,412.2766171185784,0.0092035584427562,0.5501314087040684,0.3287805257973576,0,0,1,0,0,-2.2669925142984906
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-03-31 11:00:00,c14,hrly,,Europe/Stockholm,2018-03-31 13:00:00+02:00,575809200.0,412.01695806350943,-1.8822301126337824,-0.7755107253829078,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-03.hdf,HTM.150m.20180331-110000,-0.0344164135126836,0.7214707417296742,1.6575314467266584,1.0762597964327922,0.0005111153478835,0.1097131568110232,-0.0001345681768345,0.002820950600163,-1.6575314467266584,0.0210886595747799,-0.8720130808472323,-1.2438717210945387,414.3615438384531,0.0210886595747799,1.524596631056384,1.4481184366800983,0,0,0,0,0,-3.0018995237151795
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-01 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-01 13:00:00+02:00,575895600.0,411.7903453456586,-1.7435276519912488,-0.7179678539331817,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180401-110000,-0.0527145821807178,0.8398260695823875,2.554322714785505,0.5956529418749623,0.0012734288648815,0.1210038453001488,-0.0002138265595812,0.0033689233893078,-2.554322714785505,0.0241449463370588,-2.497672448050208,-2.551205255848968,415.1317795478458,0.0241449463370588,2.3005333974669533,0.6491857496737222,0,0,1,0,0,-6.145531085641518
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-02 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-02 13:00:00+02:00,575982000.0,411.5140444005032,-1.9394668985436752,-0.7981178674006081,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180402-110000,-0.0413566442935554,0.0995932364333113,1.4918052017798331,0.5653099288319507,3.495381389827361e-05,0.1481746604374078,-0.0001843819623468,0.0005215053595983,-1.4918052017798331,0.0101355544378091,-1.4979789123375964,-1.576066402699933,413.0640861944228,0.0101355544378091,0.7603889485836816,0.6433974191942873,0,0,1,0,0,-3.81554934300946
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-03 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-03 13:00:00+02:00,576068400.0,411.19021467160417,-1.398079412009321,-0.5748765735520628,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180403-110000,-0.1737943696256503,0.5048224078274611,1.2193039029325927,0.1005320130535771,9.529955347373028e-05,0.076223778070658,-0.000820105501341,0.0024286672037724,-1.2193039029325927,0.0117204512050261,-1.6298448162443853,-1.6157208241045151,412.74054661273857,0.0117204512050261,0.8090275657523577,0.0864080209137071,0,0,1,0,0,-3.9146161853114347
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-04 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-04 13:00:00+02:00,576154800.0,410.6190078956515,-0.8647328350316162,-0.3550757388154764,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180404-110000,-0.1745573831479702,-0.1490918321303926,3.106067066424128,1.8393016255414485,0.0078735278843573,0.1056486163205216,-0.0008232680196863,-0.0006393821510145,-3.106067066424128,0.0194169195423878,-0.3468050195815746,-1.509781685663978,413.40142574679726,0.0194169195423878,1.798228095918684,3.0022782916238517,0,0,0,0,0,-3.6520959813735594
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-05 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-05 13:00:00+02:00,576241200.0,411.5358873691399,-1.4422972775917882,-0.5935570899838312,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180405-110000,-0.1067657045747881,0.2793495753016227,2.732463851440412,0.1939242021319283,0.0020932649390529,0.1088131295879447,-0.0004979809321001,0.0013497621153153,-2.732463851440412,0.0193722401943471,-3.0268468241967943,-3.020338563582102,414.44093509130715,0.0193722401943471,1.4923371337363156,0.1874159415172359,0,0,1,0,0,-7.287741889967213
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-06 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-06 13:00:00+02:00,576327600.0,411.3827650815376,-1.65391049597985,-0.680390273033568,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180406-110000,-0.2023474048257223,0.1038906238483442,0.1934372033894769,0.0,3.3925224405625577e-05,0.0085232698777304,-0.0009724394659579,0.0005002606403096,-0.1934372033894769,0.0017166979611636,-0.8657424601465572,-0.8657424601465572,411.47774550394973,0.0017166979611636,0.0804804184391625,0.0,0,0,1,0,0,-2.1039836773827347
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-07 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-07 13:00:00+02:00,576414000.0,411.4556423782268,-1.6676468360202554,-0.6861627001747317,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180407-110000,-0.1583676783221055,0.8112243226827738,0.5649372755501213,0.116071723345469,0.0009592378482409,0.0825798666427957,-0.0007591425515189,0.0039068662958175,-0.5649372755501213,0.0076107249399954,-1.0698003937750795,-1.0483414241440487,412.6734362981376,0.0076107249399954,0.5476514439275383,0.094612753714438,0,0,1,0,0,-2.5403656546157487
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-08 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-08 13:00:00+02:00,576500400.0,411.19330730796753,-1.3750519206845924,-0.5654121469864706,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180408-110000,-0.2345434279173785,1.0811508826888918,4.993881548995901,0.7622296165082685,0.004164455395317,0.3441601074042828,-0.0011190257316589,0.0051981400940404,-4.993881548995901,0.0380090098493506,-4.340438469805099,-4.444660402312122,417.03379631173493,0.0380090098493506,4.0275640034373,0.8664515490152913,1,0,1,0,1,-10.657794264208063
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-09 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-09 13:00:00+02:00,576586800.0,410.37119045623234,-0.7787389215847562,-0.319572018305339,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180409-110000,-0.2391806535158887,0.2941917281966734,6.158915429830737,0.7830191126719342,0.0039046400163937,0.3940317576660805,-0.0011427917669317,0.0014181419339276,-6.158915429830737,0.0460309412000697,-5.130812656994376,-5.297256587614671,416.58511696074385,0.0460309412000697,4.989008673033653,0.9494630432922294,1,1,1,1,1,-12.715904558140632
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-10 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-10 13:00:00+02:00,576673200.0,410.9772507521494,-1.3549600769415877,-0.5568577673003745,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180410-110000,-0.2487970898148947,0.9373933604906094,1.8095282136214452,1.5899023879439782,0.000604212361091,0.2040409785292389,-0.0011931633999621,0.0045100222367694,-1.8095282136214452,0.0161579299165116,-0.7470856628685039,-0.5685215432507045,413.47537523644655,0.0161579299165116,1.4233411183261022,1.4113382683261788,0,0,0,0,0,-1.374982834045666
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-11 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-11 13:00:00+02:00,576759600.0,411.7118487125357,-1.8901728396144224,-0.7782065541838772,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180411-110000,-0.1449547162450982,0.4347089675187715,1.760043037521486,0.5763083732834611,0.0007472143937039,0.146003989405642,-0.0006956592105045,0.0020919522528587,-1.760043037521486,0.0130222168930978,-1.804578854970508,-1.8137937215802016,413.76164600133086,0.0130222168930978,1.0623754569109976,0.5855232398931546,0,0,1,0,0,-4.383668083083679
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-12 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-12 13:00:00+02:00,576846000.0,412.46755270021936,-1.6603593860685333,-0.6848443725745266,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180412-110000,-0.0447420865773556,0.5928031520060353,0.7320229735275918,0.0283085530914321,8.603380415156155e-06,0.1241660543159098,-0.0002152725066774,0.0028548359447285,-0.7320229735275918,0.0083943069468283,-1.2598278133058254,-1.26174457187631,413.7476367391756,0.0083943069468283,0.453370308783813,0.0302253116619168,0,0,1,0,0,-3.049551126914853
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-13 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-13 13:00:00+02:00,576932400.0,411.9098899816875,-1.7520672318594317,-0.7216938207157383,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180413-110000,-0.081881140786518,0.6851153559919486,0.5848905783567507,0.2002287147298191,0.0,0.1852152317202649,-0.000394257692887,0.0032988304391012,-0.5848905783567507,0.0080433497488653,-0.8907611150659815,-0.9182358798761908,413.0980147752497,0.0080433497488653,0.5325817801695045,0.2277034795400284,0,0,1,0,0,-2.222803903755787
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-14 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-14 13:00:00+02:00,577018800.0,413.847513655772,-4.452093335502735,-1.8424877574612395,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180414-110000,-0.1686576257514911,-1.658396414862843,2.8026197878168486,0.0865826423620667,0.0003519300186425,0.3003415047293232,-0.0008120293877718,-0.0079847778566193,-2.8026197878168486,0.0330390208051545,-4.273821794207798,-4.266628275412447,414.8230794029745,0.0330390208051545,2.161381461071512,0.0793891235667154,0,0,1,0,0,-10.285416813242657
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-15 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-15 13:00:00+02:00,577105200.0,410.6037714392476,-0.9368238368214228,-0.3846634005730625,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180415-110000,-1.1551853503278602,2.2472170249321204,9.242837231505392,0.761402565930302,0.0001579255328804,0.4332779584305665,-0.0055622174618286,0.0108203499750481,-9.242837231505392,0.0530934394889282,-8.425352577958027,-8.427404049671486,420.93864034535727,0.0530934394889282,7.241675500784345,0.7634540376437621,1,1,1,1,1,-20.020504752800218
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-16 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-16 13:00:00+02:00,577191600.0,411.1199626225666,-0.9775737542471828,-0.4019000853069039,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180416-110000,-0.3105767231016809,-2.096838169795625,4.147234798831571,0.8546348616407307,0.0040199108247889,0.4120256162861219,-0.0014954269217345,-0.0100962757875659,-4.147234798831571,0.0338321303947003,-3.2082308217609867,-3.290046198096133,412.8597825285009,0.0338321303947003,3.6973585642580886,0.936450237975878,0,0,1,0,0,-7.968919079370517
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-17 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-17 13:00:00+02:00,577278000.0,410.9835756558712,-1.108483108368561,-0.4555683514314457,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180417-110000,-0.3264739124792998,-0.1293366742486518,2.3674554614834955,2.401064940412241,0.0130226298881568,0.1125491231560139,-0.0015719718885878,-0.0006227560865072,-2.3674554614834955,0.0177230581248972,-0.6551351549957798,-0.2985818474336246,412.8952205306268,0.0177230581248972,1.8408732580985805,2.0445116328500856,0,0,0,0,0,-0.7231419318681048
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-18 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-18 13:00:00+02:00,577364400.0,410.8481991561776,-1.2490145251727351,-0.5131553683871264,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180418-110000,-0.0855714156751511,-0.8945707760583987,2.4419187026750917,4.022626817041429,0.0024785661552345,0.0849219260896101,-0.0004120263664758,-0.0043073582867211,-2.4419187026750917,0.0146433740561789,0.3282304442522883,1.150233853570859,412.30997566711915,0.0146433740561789,1.395112036699024,3.200623407722858,0,0,0,0,0,2.789730837120242
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-19 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-19 13:00:00+02:00,577450800.0,410.7103956755715,-1.3809409901488854,-0.5671668204686642,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180419-110000,-0.0786082638134026,-0.2594000869018585,0.5835216270887278,0.4032263938952666,0.0006481808553806,0.0355090999139963,-0.0003784987902615,-0.0012490114184324,-0.5835216270887278,0.0045156815367014,-0.7928450424938779,-0.7129322831014423,410.95590895194493,0.0045156815367014,0.2662162520929518,0.323313634502831,0,0,1,0,0,-1.7348145325848299
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-20 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-20 13:00:00+02:00,577537200.0,410.67553708934,-1.2589172625947196,-0.5170065229671281,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180420-110000,-0.1065362701913585,-1.8982410783554775,3.4211822939604506,0.4126186482335315,0.0010290318029882,0.1192344709347383,-0.0005129721409713,-0.0091400307922816,-3.4211822939604506,0.0199311738320447,-3.514617717616785,-3.4149596688895736,412.09194203475363,0.0199311738320447,2.250163810458932,0.3129605995063199,0,0,1,0,0,-8.286887756231774
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-21 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-21 13:00:00+02:00,577623600.0,411.4237443101911,-1.6209719295276863,-0.666906340667996,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180421-110000,-0.2608419160982452,0.0190376960528161,0.2770231858665377,0.2096928310213606,0.0061262380532484,0.0324103171986713,-0.001255953826013,9.166650649430923e-05,-0.2770231858665377,0.0018930264059351,-0.7280345163147217,-0.696864427580772,411.45896327601224,0.0018930264059351,0.1942705697983003,0.1785227422874109,0,0,1,0,0,-1.693642598115686
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-22 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-22 13:00:00+02:00,577710000.0,411.4791700300505,-2.1554131349432906,-0.8869076078383344,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180422-110000,-0.1513770684899596,-1.049606243776707,0.5673513265380106,0.0,0.0031765914864475,0.0429438079543431,-0.0007288805847791,-0.0050538540637848,-0.5673513265380106,0.0045586395382009,-1.4139212695841183,-1.4139212695841183,410.84553804432187,0.0045586395382009,0.2579547507626246,0.0,0,0,1,0,0,-3.4414911168673443
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-23 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-23 13:00:00+02:00,577796400.0,410.60567613799134,-1.1126150604588472,-0.456846059181017,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180423-110000,-0.1614030088628441,-0.8463102810167218,3.0533302207339577,1.7358640514183603,0.001429549021292,0.1643015284730199,-0.0007771554876745,-0.0040749840030955,-3.0533302207339577,0.0183649134768462,-1.9007359608017216,-1.6134332904930724,412.65129306884575,0.0183649134768462,2.552146518736901,1.448561381109711,0,0,0,0,0,-3.9099193861580632
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-24 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-24 13:00:00+02:00,577882800.0,410.759123441713,-2.234593541996478,-0.917879684558986,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180424-110000,-0.2430311145607627,-1.5073156607777145,3.14882742699326,1.1771427901659837,0.0027819117234888,0.0789503323037393,-0.00117019481661,-0.0072577249066446,-3.14882742699326,0.0197389658780613,-2.6879312357349274,-2.816259997082289,412.15760409336775,0.0197389658780613,2.4018303126655285,1.3054715515133453,0,0,0,0,0,-6.832968672935875
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-25 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-25 13:00:00+02:00,577969200.0,410.5361374214414,-2.1615238735803963,-0.8873836620039279,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180425-110000,-0.1931074043395516,-0.2094760711415512,1.2100517707650784,0.9485237956753784,0.0024003138775245,0.0705524210971011,-0.0009298121518949,-0.0010086272825465,-1.2100517707650784,0.0078990101162926,-1.0428741501305996,-1.077897341553444,411.3436057167254,0.0078990101162926,0.8596002760357971,0.9835469870982224,0,0,1,0,0,-2.6204305271144666
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-26 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-26 13:00:00+02:00,578055600.0,410.61592463786445,-2.1381968603724206,-0.8779776808796003,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180426-110000,-0.1547683540585717,0.2097777931936391,0.931518830274218,1.4286538914508795,0.0035173944035677,0.0544779894562545,-0.000745209624792,0.0010100800742273,-0.931518830274218,0.0057469301553468,-0.2682585098957009,-0.3225823653936808,411.60245290727374,0.0057469301553468,0.7172883830624975,1.4829777469488594,0,0,0,0,0,-0.783723136524535
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-27 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-27 13:00:00+02:00,578142000.0,411.2380054103152,-2.0485939072545376,-0.8424596723150803,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180427-110000,-0.1531876252931878,-1.2835845410882638,0.6481821867641678,0.3933906203877244,0.0020447265390079,0.029616764072016,-0.0007375984157866,-0.0061804595653399,-0.6481821867641678,0.0045986878633958,-1.0698121064516035,-1.0725078060616264,410.44941543069797,0.0045986878633958,0.4204986172630357,0.3960863199977472,0,0,1,0,0,-2.6130084871389307
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-28 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-28 13:00:00+02:00,578228400.0,411.10133114770855,-1.8023083720040805,-0.740931370869537,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180428-110000,-0.1226933259775107,-4.562344844676183,2.981565423447218,0.5264072729891984,0.000801063007811,0.1159895940641071,-0.0005907683645817,-0.0219676904271158,-2.981565423447218,0.016269814929425,-3.1364946562839804,-3.101857323047336,409.39785840050206,0.016269814929425,1.9271904700807,0.4917699397525539,0,0,1,0,0,-7.576632997461552
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-29 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-29 13:00:00+02:00,578314800.0,410.9227061851201,-1.67605851770043,-0.6887305018180817,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180429-110000,-0.1270187506853072,-4.903605658183957,2.555553014626501,3.361125613737161,0.0018811193922362,0.1428838494251401,-0.0006115952845497,-0.0236108612441557,-2.555553014626501,0.0155822918266708,0.5547365445837428,0.2373846095812483,408.4476347908773,0.0155822918266708,1.4753780843617077,3.678477548739656,0,0,0,0,0,0.5811873771843182
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-04-30 11:00:00,c14,hrly,,Europe/Stockholm,2018-04-30 13:00:00+02:00,578401200.0,410.8166015283301,-1.6625193629347013,-0.6829905546558784,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-04.hdf,HTM.150m.20180430-110000,-0.2791077864543956,-4.192958331057613,2.5980983583989405,0.7127986011201511,0.0077317031281191,0.2005161691239936,-0.0013439039917779,-0.0201890943640424,-2.5980983583989405,0.0198883700744238,-2.513389207770412,-2.381575438038375,408.9426337692171,0.0198883700744238,1.93913617491986,0.5809848313881141,0,0,1,0,0,-5.823739667560303
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-05-01 11:00:00,c14,hrly,,Europe/Stockholm,2018-05-01 13:00:00+02:00,578487600.0,410.64382842697466,-1.358289388407356,-0.5577731545673306,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-05.hdf,HTM.150m.20180501-110000,-0.458257034107787,-1.962605297153298,1.750094582532833,0.5311750493551736,0.0009884910799889,0.1133895855172862,-0.002237362339653,-0.0101527706241414,-1.750094582532833,0.0115411813294803,-1.6904314544725678,-1.674704744111509,409.97306067824644,0.0115411813294803,1.409491944200119,0.5154483389941149,0,0,1,0,0,-4.084914119334891
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-05-02 11:00:00,c14,hrly,,Europe/Stockholm,2018-05-02 13:00:00+02:00,578574000.0,411.46784236759794,-2.010781466499591,-0.8273719114933411,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-05.hdf,HTM.150m.20180502-110000,-0.2456949680498081,-1.9954309681576603,1.541185554168154,0.8871133647078824,5.217782419814156e-05,0.0730806317500177,-0.0013486808081035,-0.0114105612769102,-1.541185554168154,0.0084411908663777,-1.2803414953948271,-1.4210705334644107,410.76790198555864,0.0084411908663777,1.4512967626300304,1.0278424027774655,0,0,0,0,0,-3.4595461977318065
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-05-03 11:00:00,c14,hrly,,Europe/Stockholm,2018-05-03 13:00:00+02:00,578660400.0,410.9363103242078,-1.5966554196254306,-0.6561236870000241,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-05.hdf,HTM.150m.20180503-110000,-0.2316515888971982,-0.7786947677408402,4.054495625666313,1.4194460017245176,0.0006460479248227,0.2995376280029062,-0.0013044030473749,-0.0040538161150151,-4.054495625666313,0.0260494977054006,-3.217917880545074,-2.9963478541764803,413.98045959323605,0.0260494977054006,3.038062265626458,1.1978759753559236,0,0,0,0,0,-7.237896825180096
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-05-04 11:00:00,c14,hrly,,Europe/Stockholm,2018-05-04 13:00:00+02:00,578746800.0,411.8417941343667,-1.891720140201136,-0.7790894165405515,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-05.hdf,HTM.150m.20180504-110000,-0.1141327558159636,1.0265499546503831,0.4844196495606185,0.2586866218502779,0.0011374256598552,0.0351204470785429,-0.0007275963183267,0.0065442559608961,-0.4844196495606185,0.0037864822418094,-0.9795327963975106,-0.9627479118699244,413.2386309827617,0.0037864822418094,0.2400837562169464,0.2419017373226919,0,0,1,0,0,-2.3297626109648144
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-05-05 11:00:00,c14,hrly,,Europe/Stockholm,2018-05-05 13:00:00+02:00,578833200.0,411.5959716864915,-1.90063928774925,-0.7822954744666737,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-05.hdf,HTM.150m.20180505-110000,-0.1045234447001617,-2.088531646989902,1.189229551414554,0.5326966100600046,0.0007472315424025,0.0610550854838957,-0.0006663369599635,-0.0133143892495606,-1.189229551414554,0.0080038739371598,-1.3289633842524724,-1.3910068250044487,410.592146146216,0.0080038739371598,0.5649860380097562,0.5947400508119811,0,0,1,0,0,-3.3878067032219783
HTM,Hyltemossa,SE,56.0976,13.4189,115.0,150.0,1,2018-05-06 11:00:00,c14,hrly,,Europe/Stockholm,2018-05-06 13:00:00+02:00,578919600.0,411.9318067909891,-1.9550564620370456,-0.8053499407853191,/lunarc/nobackup/projects/ghg_inv/carlos/data/footprints/co2/HTM.150m.2018-05.hdf,HTM.150m.20180506-110000,-0.0730370571252692,-4.016624286038075,1.7511226800753363,0.3747367426734158,0.000526129433527,0.091397987436795,-0.0004656112391735,-0.0256059798234927,-1.7511226800753363,0.0146060710830897,-2.1290640372481984,-2.115883352379584,409.5932681279011,0.0146060710830897,1.1538914353725775,0.3615560578048011,0,0,1,0,0,-5.165815742164176
